kayit_ts,tarih,pist,seq,ilk_saat,config,ayak,kosu_no,race_kod,saat,secim,banker,nat,kazanan,tuttu,sonuclandi
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,3,6,226519,16:00,"2,3,4",0,3,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,4,7,226518,16:30,1,0,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,5,8,226524,17:00,"1,3,7",0,3,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,6,9,226513,17:30,"1,3,6,9,10",0,5,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,1,4,226522,15:00,"2,3,5,6,7,10",0,6,2.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,2,5,226514,15:30,"1,2,3,4,7,8,10",0,7,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,3,6,226519,16:00,"2,3,4,5,6",0,5,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,5,8,226524,17:00,1,0,1,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,ayrisma900,6,9,226513,17:30,"1,3,6,9",0,4,4.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,1,1,226527,16:45,5,0,1,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,2,2,226517,17:15,5,0,1,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,3,3,226525,18:00,"5,6",0,2,4.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,4,4,226526,18:30,"6,8",0,2,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,5,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,dar,6,6,226523,19:30,"1,7",0,2,2.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,1,1,226527,16:45,"3,5",0,2,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,2,2,226517,17:15,"2,5",0,2,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,3,3,226525,18:00,"5,6",0,2,4.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,4,4,226526,18:30,"6,8",0,2,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,5,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,orta,6,6,226523,19:30,"1,3,7",0,3,2.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,1,1,226527,16:45,"3,5",0,2,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,2,2,226517,17:15,"2,5",0,2,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,3,3,226525,18:00,"5,6",0,2,4.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,4,4,226526,18:30,"5,6,8",0,3,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,5,5,226516,19:00,"1,2,8",0,3,8.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis,6,6,226523,19:30,"1,3,7",0,3,2.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,1,1,226527,16:45,"1,3,5",0,3,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,2,2,226517,17:15,"2,3,5",0,3,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,3,3,226525,18:00,"4,5,6",0,3,4.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,4,4,226526,18:30,"5,6,8",0,3,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,5,5,226516,19:00,"1,2,8",0,3,8.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,genis900,6,6,226523,19:30,"1,3,7",0,3,2.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,1,1,226527,16:45,"1,2,3,5,6",0,5,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,2,2,226517,17:15,"2,5",0,2,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,3,3,226525,18:00,"1,2,3,4,5,6",0,6,4.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,4,4,226526,18:30,8,0,1,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,5,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,acgozlu900,6,6,226523,19:30,"1,2,3,4,5,6,7",0,7,2.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,1,1,226527,16:45,"3,5,6",0,3,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,2,2,226517,17:15,"3,5",0,2,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,3,3,226525,18:00,"3,4,5,10",0,4,4.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,4,4,226526,18:30,"3,4,5,6,7,8",0,6,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,5,5,226516,19:00,"1,5,8",0,3,8.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,bot1_900,6,6,226523,19:30,"3,4",0,2,2.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,1,1,226527,16:45,"1,2,3,5,6",0,5,3.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,2,2,226517,17:15,"2,5",0,2,9.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,3,3,226525,18:00,"1,2,3,4,5,6",0,6,4.0,1.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,4,4,226526,18:30,8,0,1,3.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,5,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 16:15,2026-08-01,IZMIR,1,16:45,ayrisma900,6,6,226523,19:30,"1,2,3,4,5,6,7",0,7,2.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,1,3,226525,18:00,10,0,1,4.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,2,4,226526,18:30,8,0,1,3.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,3,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,4,6,226523,19:30,"1,4",0,2,2.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,5,7,226515,20:00,"1,6",0,2,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,dar,6,8,226528,20:30,"1,11",0,2,5.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,1,3,226525,18:00,"5,10",0,2,4.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,2,4,226526,18:30,"3,8",0,2,3.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,3,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,4,6,226523,19:30,"1,4",0,2,2.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,5,7,226515,20:00,"1,6",0,2,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,orta,6,8,226528,20:30,"1,3,11",0,3,5.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,1,3,226525,18:00,"5,10",0,2,4.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,2,4,226526,18:30,"3,8",0,2,3.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,3,5,226516,19:00,"1,2",0,2,8.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,4,6,226523,19:30,"1,4,7",0,3,2.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,5,7,226515,20:00,"1,2,6",0,3,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis,6,8,226528,20:30,"1,3,11",0,3,5.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,1,3,226525,18:00,"4,5,10",0,3,4.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,2,4,226526,18:30,"1,3,8",0,3,3.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,3,5,226516,19:00,"1,2,8",0,3,8.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,4,6,226523,19:30,"1,4,7",0,3,2.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,5,7,226515,20:00,"1,2,6",0,3,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,genis900,6,8,226528,20:30,"1,3,11",0,3,5.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,1,3,226525,18:00,"1,2,3,4,5,6,9,10,11",0,9,4.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,2,4,226526,18:30,8,0,1,3.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,3,5,226516,19:00,"1,2,5,8",0,4,8.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,4,6,226523,19:30,"1,2,3,4,7",0,5,2.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,5,7,226515,20:00,6,0,1,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,acgozlu900,6,8,226528,20:30,"1,3,4,7,11",0,5,5.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,1,3,226525,18:00,"3,4,5,10",0,4,4.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,2,4,226526,18:30,"2,3,4,5,6,7,8",0,7,3.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,3,5,226516,19:00,"1,5,8",0,3,8.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,4,6,226523,19:30,"3,4",0,2,2.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,5,7,226515,20:00,6,0,1,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,bot1_900,6,8,226528,20:30,"1,2,3,5,11",0,5,5.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,1,3,226525,18:00,"1,2,3,4,5,6,9,10,11",0,9,4.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,2,4,226526,18:30,8,0,1,3.0,0.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,3,5,226516,19:00,"1,2,5,8",0,4,8.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,4,6,226523,19:30,"1,2,3,4,7",0,5,2.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,5,7,226515,20:00,6,0,1,6.0,1.0,2026-08-01
2026-08-01 17:31,2026-08-01,IZMIR,2,18:00,ayrisma900,6,8,226528,20:30,"1,3,4,7,11",0,5,5.0,0.0,2026-08-01
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,1,1,226554,13:30,1,0,1,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,2,2,226539,14:00,3,0,1,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,4,4,226538,15:00,"6,10",0,2,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,5,5,226550,15:30,"3,10",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,dar,6,6,226547,16:00,"3,5",0,2,5.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,1,1,226554,13:30,"1,6",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,4,4,226538,15:00,"6,10",0,2,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,5,5,226550,15:30,"3,10",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,6,6,226547,16:00,"3,5,9",0,3,5.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,1,1,226554,13:30,"1,6",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,4,4,226538,15:00,"6,7,10",0,3,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,5,5,226550,15:30,"3,4,10",0,3,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,6,6,226547,16:00,"3,5,9",0,3,5.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,1,1,226554,13:30,"1,4,6",0,3,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,2,2,226539,14:00,"2,3,5",0,3,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,3,3,226552,14:30,"1,9,10",0,3,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,4,4,226538,15:00,"6,7,10",0,3,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,5,5,226550,15:30,"3,4,10",0,3,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,6,6,226547,16:00,"3,5,9",0,3,5.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,1,1,226554,13:30,"1,3,4,6,10",0,5,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,4,4,226538,15:00,"6,7,8,10",0,4,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,5,5,226550,15:30,"3,4,5,8,10",0,5,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,6,6,226547,16:00,"3,5",0,2,5.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,1,1,226554,13:30,"1,3,6,10",0,4,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,2,2,226539,14:00,"1,2,5,9",0,4,3.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,3,3,226552,14:30,"1,2,8,9",0,4,8.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,4,4,226538,15:00,"3,4,6,7,8,10,11",0,7,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,5,5,226550,15:30,"3,4",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,6,6,226547,16:00,3,0,1,5.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,1,1,226554,13:30,"1,2,3,4,6,8,10",0,7,8.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,4,4,226538,15:00,"6,7,8,10",0,4,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,5,5,226550,15:30,"3,10",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,6,6,226547,16:00,"3,5,6,9",0,4,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,2,6,226547,16:00,6,0,1,5.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,3,7,226553,16:30,"9,17",0,2,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,4,8,226551,17:00,"4,8",0,2,7.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,5,9,226548,17:30,"3,7",0,2,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,6,10,226540,18:00,"1,2",0,2,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,1,5,226550,15:30,"3,5",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,2,6,226547,16:00,"5,6",0,2,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,3,7,226553,16:30,"9,17",0,2,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,4,8,226551,17:00,"4,8",0,2,7.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,5,9,226548,17:30,"3,7",0,2,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,6,10,226540,18:00,"1,2,6",0,3,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,1,5,226550,15:30,"3,5",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,2,6,226547,16:00,"5,6",0,2,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,3,7,226553,16:30,"9,17",0,2,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,4,8,226551,17:00,"2,4,8",0,3,7.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,5,9,226548,17:30,"3,5,7",0,3,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,6,10,226540,18:00,"1,2,6",0,3,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,1,5,226550,15:30,"3,4,5",0,3,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,2,6,226547,16:00,"3,5,6",0,3,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,3,7,226553,16:30,"9,12,17",0,3,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,4,8,226551,17:00,"2,4,8",0,3,7.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,5,9,226548,17:30,"3,5,7",0,3,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,6,10,226540,18:00,"1,2,6",0,3,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,2,6,226547,16:00,"3,5,6,7,9,10,11,14",0,8,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,3,7,226553,16:30,9,0,1,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,4,8,226551,17:00,"1,2,3,4,5,6,7,8",0,8,7.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,5,9,226548,17:30,"3,7",0,2,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,6,10,226540,18:00,"1,2,4,5,6,8,10",0,7,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,1,5,226550,15:30,"3,4",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,2,6,226547,16:00,3,0,1,5.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,3,7,226553,16:30,"6,9,14,17",0,4,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,4,8,226551,17:00,"1,2,3,4,5,6",0,6,7.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,5,9,226548,17:30,"3,5,7",0,3,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,6,10,226540,18:00,"1,2,4,5,8,10",0,6,2.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,2,6,226547,16:00,"3,5,6,7,9,11,14",0,7,5.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,3,7,226553,16:30,"9,17",0,2,8.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,4,8,226551,17:00,"1,2,3,4,5,6,7,8",0,8,7.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,5,9,226548,17:30,"3,7",0,2,3.0,1.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,6,10,226540,18:00,"1,2,6,8",0,4,2.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,1,2,226545,19:00,1,0,1,1.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,2,3,226541,19:30,4,0,1,1.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,3,4,226546,20:00,"1,2",0,2,1.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,4,5,226544,20:30,"2,5",0,2,8.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,5,6,226543,21:00,"2,6",0,2,3.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,dar,6,7,226549,21:30,"3,5",0,2,5.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,1,2,226545,19:00,"1,4",0,2,1.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,2,3,226541,19:30,"4,6",0,2,1.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,3,4,226546,20:00,"1,2",0,2,1.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,4,5,226544,20:30,"2,5",0,2,8.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,5,6,226543,21:00,"2,6",0,2,3.0,0.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,orta,6,7,226549,21:30,"3,5,9",0,3,5.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,genis,1,2,226545,19:00,"1,4",0,2,1.0,1.0,2026-08-02
2026-08-02 18:30,2026-08-02,IZMIR,1,19:00,genis,2,3,226541,19:30,"4,6",0,2,1.0,0.0,2026-08-02
